model_name,chinese,coding,creative_writing,english,exclude_ties,expert,french,german,hard_prompts,hard_prompts_english,industry_business_and_management_and_financial_operations,industry_entertainment_and_sports_and_media,industry_legal_and_government,industry_life_and_physical_and_social_science,industry_mathematical,industry_medicine_and_healthcare,industry_software_and_it_services,industry_writing_and_literature_and_language,instruction_following,japanese,korean,longer_query,math,multi_turn,overall,russian,spanish
mistral-small-24b-instruct-2501,1265.8045149720174,1311.499447549298,1226.9148269203824,1293.4031706589162,1187.4944419181763,1257.0761510300485,1257.363394694839,1255.7877296832187,1284.284416530289,1294.195899070473,1260.9889123025596,1224.2786258829858,1275.809258747364,1294.9127736978012,1268.9261869848945,1288.848652458944,1305.6135164219127,1246.687969649669,1253.7629563469823,1149.0669370736782,1238.7221400605927,1278.851550634328,1260.8094148887658,1249.3902164416995,1273.4526346344169,1258.8949962075199,
mistral-small-2506,1352.2895981202641,1412.5280234915458,1325.2454068088948,1381.0719343923852,1319.4053697740144,1334.5294243764324,1365.3310394794744,1358.664394972035,1374.274004271943,1396.75085257804,1365.0931054515524,1325.282597802944,1366.0544284722578,1368.2209147752737,1355.595187452755,1389.5784009016363,1399.6109657659554,1329.4277127340015,1338.3741811146817,1292.202263513469,1273.9656764672986,1360.206895065348,1337.9304159465955,1367.1841891086963,1356.9562997521077,1355.14045029917,1364.35083901272
mistral-small-3.1-24b-instruct-2503,1288.19406493417,1361.0779506608799,1272.4524251500225,1321.5247365709556,1240.1058855232404,1304.2691872831679,1310.766907064002,1292.8906662375957,1318.6952437275593,1335.1792585111257,1298.4533834857393,1277.3256454770305,1307.2510098512364,1306.6537443370826,1290.8043010129213,1317.7992947690232,1343.7383401441352,1289.6439245747015,1294.0751124806343,1241.7599857296857,1242.2440861199223,1321.9522310586424,1277.5720701951673,1291.2111408814437,1302.7354431463605,1298.4010566850943,1304.2181777961018
mixtral-8x22b-instruct-v0.1,1210.2062692840977,1274.3399671206682,1189.5885448964302,1251.3620879959276,1120.5927081006469,1212.668985340637,1259.5392076780658,1218.3199038765074,1241.4951770010348,1253.2237657604605,1214.74387461496,1200.6310058626682,1258.1666350476908,1252.502187899985,1228.3071352158538,1242.9770409014918,1253.5643897423754,1207.5583976370408,1210.8770485466557,1109.158229519221,1143.4062254418009,1214.7210927552974,1226.6939494340304,1187.1071128251751,1228.2082074417872,1222.2674784839996,1226.0917200676763
mixtral-8x7b-instruct-v0.1,1153.5892748828942,1236.4412518719985,1158.476481865395,1228.551873633483,1070.380105689807,1191.3323033247789,1245.5036016167546,1187.3231871916448,1208.8284295283966,1226.4355287969797,1181.3104537127983,1165.1374357238105,1227.3828766555846,1216.8260499635126,1192.4790290645376,1213.8590645852428,1224.1109871679878,1168.8282754271102,1176.1022852183128,1002.4296995191723,1063.3600812909885,1179.1314147197263,1189.4909717044316,1165.9193492352383,1195.8935004583855,1157.6717968384824,1174.6568728458558
molmo-2-8b,,,,1345.8975150466756,1275.0960264864466,,,,1340.223106226057,1346.4535342448921,,,,,,,1352.3861238932332,,1308.696158461736,,,,,,1326.319997113109,,
mpt-30b-chat,,1164.6485218429898,1131.2225377063717,1180.225287356307,1011.1882957702396,,,,1155.2647059255912,1185.0638659501685,1125.7849426474872,1129.3146444670024,,1155.5637827849584,1110.9825516429614,,1167.750172073999,1136.9150020947054,1129.727083575332,,,,1093.4550562538943,1123.1845778072925,1148.8072871356096,,
mpt-7b-chat,1087.168780241557,1062.7804424078643,1049.835550502542,1084.8814458698948,877.1002744607079,,,,1030.053881285927,1041.5060712153804,1012.0997948519446,1033.8191665925144,,1068.514447152114,981.5913432702138,,1054.6961102360535,1053.4649052582704,1002.5519889354837,,,,982.1056867047396,1001.2534726546313,1060.496556793785,,
nemotron-4-340b-instruct,1287.8903630276636,1305.7421012020225,1237.7497340888451,1287.2093702370935,1196.332871726337,1255.4882486592564,1265.3619009210988,1246.6459090488522,1279.1984864569267,1278.748336933063,1260.9679577968006,1252.650175493569,1316.5133726819631,1303.8520845892835,1256.6177960575442,1289.3345709429987,1299.177393920547,1257.173528959363,1255.665085729418,1179.4202693381853,1223.1692292394239,1286.231569134844,1251.473155769423,1256.0000941440956,1276.22268549663,1268.6557702847415,1247.4793636896823
nous-hermes-2-mixtral-8x7b-dpo,,1172.834032747783,1134.6571714605575,1190.4183733711689,1024.5183829383502,,,,1127.4961533011451,1140.5164265775725,1154.162940423067,1112.361469345988,,1189.5772162244791,1087.07272406685,1153.768079033055,1178.4013168086317,1139.33994605902,1104.6451603998148,,,1112.4670920807248,1092.4791043944285,1126.8942767296376,1163.5195763547888,,
nova-2-lite,1347.2005495893445,1397.2571054019045,1276.4530217679414,1363.3374683614757,1292.5353169810746,1364.5181999594424,1346.462009388118,1305.808970504902,1360.103095290522,1379.6454003838776,1349.2228526481613,1283.929589175727,1329.8240867591676,1355.6448371898605,1348.507489616442,1357.7451693314972,1386.7845087753087,1301.7244223290231,1331.8275795141171,,1229.1742172302488,1337.8334848513252,1334.8941133548597,1323.5304931475519,1337.7404455403503,1316.1268179309504,1329.6591548769875
nvidia-llama-3.3-nemotron-super-49b-v1.5,,1405.6637438049645,1303.1826038396662,1366.39538659486,1300.6788125029254,1361.616909425889,,,1361.7671729942226,1369.6877843431457,1326.1948971130287,1288.1869055634331,1351.2467058101313,1374.6906903965782,1406.489847290047,1379.7491213511912,1387.6335464252256,1297.5273373116804,1322.0089078935187,1290.4556376060807,,1345.3755662262756,1390.9099523814837,1341.8734781262945,1342.7515728364078,,
nvidia-nemotron-3-nano-30b-a3b-bf16,1360.1404607285208,1364.757855527504,1251.9623983459355,1347.3446775269965,1258.6371748509823,1344.9905792409054,1362.3919175656129,1302.1081325583027,1328.9371459899985,1352.8338827067546,1315.4933193169907,1265.1143318075112,1306.1951022883109,1319.7656480398941,1362.049788202968,1302.141105718774,1357.694802398504,1273.6409864207585,1295.0241503588645,1221.3337761160167,1188.1700019712023,1292.544583211828,1356.6557786173016,1299.6624962642713,1317.7592952668115,1277.0043022466996,1328.351066930147
nvidia-nemotron-3-super-120b-a12b,,1411.7940973277546,1300.389397875924,1389.2647014105248,1325.6898015939641,1396.8737062450223,,,1384.5383593950012,1401.7376259397583,1342.8309615903584,1320.2959782633018,1366.9725899788739,1368.4042042693823,,1359.496697025662,1405.704501893878,1327.0146101372882,1354.8301437984617,,,1369.8540900960297,1366.044849252642,1368.5931805404089,1363.980252587498,1336.3959433144328,
o1-2024-12-17,1430.4618503456084,1432.1190910546386,1381.1583159617228,1410.871888132271,1386.1645135334938,1400.6273755609589,1389.3472680625166,1374.5052440554136,1417.3551305829421,1422.0877984984115,1371.1275274863067,1389.436922810717,1406.4089005788474,1411.5727383725496,1413.0623263128277,1400.4074158711696,1422.7053155297863,1396.4417133508314,1405.3335385482426,1373.8390437512753,1409.335414003105,1411.3450267239384,1408.2755101726414,1385.8598057994584,1401.4873714887235,1385.5663934471402,1387.6756281107378
o1-mini,1349.8809748184676,1387.6823455851768,1280.7612182745434,1353.3921873774061,1291.055177616291,1350.4878527159976,1326.3266753908106,1298.5047317696294,1360.5015128999892,1374.9563196718732,1318.910943689931,1281.6849046531354,1342.6289262203913,1340.627383210161,1375.034714313389,1338.5865799498629,1375.638389136252,1309.3977229776638,1331.3387200498719,1275.1475757813203,1250.920791646221,1344.649190074305,1361.7425075525543,1324.1000627588799,1336.609779872363,1308.3848809921442,1331.1344145708717
o1-preview,1385.8955261013014,1416.282899856209,1364.5723795607723,1408.6693479793714,1365.7612026476581,1379.1715990728603,1392.4878590264043,1353.0252049826433,1396.0903263506223,1412.3602408754234,1354.533172343366,1371.0851239011188,1391.417114387897,1390.289954207174,1396.312094102808,1368.4556080954808,1407.2795426948549,1379.852132641942,1379.0677917265773,1346.1923926204802,1344.750934886383,1380.7903735815544,1385.27215019399,1390.3559629699243,1387.6462496794136,1356.7966745101144,1348.9448014106101
o3-2025-04-16,1464.703232562662,1457.4676536463146,1383.126353519782,1438.059855980242,1424.4325258380645,1444.360324654424,1479.007581350985,1439.2107693885887,1439.7343181828596,1445.5387887941663,1426.9074676957378,1394.744631043085,1451.8139458946905,1455.591069665364,1448.26725139346,1476.9513831182164,1452.7324105068535,1396.0972053513062,1400.6000004988805,1427.0588569668857,1394.2189839819528,1407.6581874184785,1446.9967407175081,1418.5160445202077,1431.1528148500813,1430.5409320751323,1405.495634288143
o3-mini,1360.9180411170232,1415.326448577125,1301.0754357080534,1362.6319742963465,1306.861938949136,1365.2483117269844,1360.414231396227,1326.3628597779439,1369.8609179754937,1382.7008361691692,1327.5442085303218,1301.1524552332621,1339.4007140718777,1350.6239353301573,1391.4904803168522,1343.8607786942027,1389.3312314380464,1323.1514457661654,1342.206361769774,1297.3765305188035,1291.1242944398837,1357.3849726253243,1382.3991000177016,1339.7259912059299,1347.4514942223298,1325.8776170648744,1328.1744612085936
o3-mini-high,1413.2843321453058,1434.1480424612034,1311.9975710637523,1378.540400363775,1329.6459486445926,1397.1911511888575,1374.922822899718,1325.3269531498586,1401.1075750871469,1413.3003603117,1350.1272002970434,1309.939177922043,1358.859739414185,1373.4946059349404,1412.0698098594678,1369.9931004141627,1410.7476954460599,1340.0995179295685,1365.4206566119415,1314.9283661307356,1331.0423068085456,1372.1573064135614,1405.6150726788728,1344.903345287902,1363.1735631241927,1327.8355731826473,1342.673925792577
o4-mini-2025-04-16,1401.1137760521578,1430.8650989461846,1337.514435136558,1402.6769746524042,1367.462916562632,1405.1592096033646,1411.2131152579661,1378.6671290236288,1405.1799282579923,1416.6240724649087,1380.650753306886,1349.1910128704758,1399.6607962287997,1404.1047789700158,1408.4042746177286,1420.2458526497808,1420.8539676398298,1353.1260955649245,1366.5184071339772,1340.6430652165475,1361.9919027216172,1367.0846331272219,1414.3769789160076,1380.8329411316515,1389.7237707888949,1373.923692366165,1383.9741620989203
oasst-pythia-12b,938.8444024120204,1046.8674766242268,1010.0078557722263,1048.3040700791348,821.4229469253074,,,,1020.0221555915566,1030.768103765372,966.7928695559874,985.4998973671927,1068.8640144620665,1049.3319267576303,967.8155956304261,990.7189164184124,1018.2323625265453,1008.9777815718339,981.3065569763166,,,,956.8500525197335,958.346827689736,1020.7208182698228,,
olmo-2-0325-32b-instruct,1241.361467842995,1278.6793274881568,1223.9398838013421,1286.569985566758,1154.2114757122356,,,,1260.3528930933876,1295.1308294993055,1237.3639553468565,1252.3104026983608,1273.9006645376949,1288.1160065994113,1219.032463868085,1247.9998093979275,1268.7778428483875,1232.3288849656992,1226.5529935670725,,,1241.9764685301168,1226.667829857542,1242.9108559576223,1251.1725176864575,1224.3440216756644,
olmo-3-32b-think,1316.9385925980819,1365.0886744824682,1262.3747903508279,1348.5105188627253,1246.841921649801,1316.0716713014203,,1270.726972566174,1327.8547981487684,1357.533444052308,1308.6120075631106,1262.5785126901644,1295.4479343590274,1322.0014309545434,1329.8383307664985,1331.1415693578138,1359.473228171572,1277.9550348682742,1298.2728824130797,,,1318.73978392124,1311.2085192423142,1300.5409567349807,1305.3469351157146,1267.223710266594,
olmo-3.1-32b-instruct,1334.532604994345,1384.7299253307406,1292.3277284375304,1366.5853507162437,1278.362604829886,1331.9139961509402,1360.1654855700622,1291.2196329515896,1351.0229488229982,1374.2663047238425,1349.9660315922588,1297.462348849555,1355.351130858867,1343.5775376510157,1352.443147419559,1324.7549005235728,1379.1053884088906,1301.837125128162,1322.5167857311853,,1229.1649338187087,1338.040704312959,1307.5807006076393,1328.2790084043745,1330.929178917088,1296.3475377692505,1353.0363804991796
olmo-3.1-32b-think,1283.0078263598016,1339.5577486331777,1248.7005107818895,1343.6801080926916,1209.4752833183848,1319.2515684234818,1283.4909582351331,1250.5961862346473,1305.451288624854,1345.8154149891288,1279.441600456554,1257.041559088906,1298.0206524572743,1305.5497948176992,1302.6827483649413,1285.9723548684922,1332.272309027131,1270.3180544696343,1277.930545988229,,,1301.820069049868,1294.1045359319037,1265.6999404507635,1285.5605158280175,1222.2153011696698,1298.5111959412666
olmo-7b-instruct,1078.9958273406828,1104.2590764618492,1003.1702484244997,1109.3635606746648,885.8931796112571,,,,1066.4799262942458,1083.834453862485,1088.4941692158147,1024.439334790679,1105.9322864632256,1077.052078735305,1057.7608675283777,1125.2859410851631,1114.6837456709418,1022.5772634586464,1026.3864959760617,,,,1053.1244070844975,1040.148322571242,1073.3227690367744,979.431375715809,
openchat-3.5,1175.703517645594,1199.2866428602147,1183.4880700403914,1199.642524384904,1048.7993579750812,1157.5109788589468,,,1173.4788195398296,1176.8109683292341,1150.3708020633487,1170.316062026245,1232.9885617492457,1190.4344702761703,1129.119043033054,1210.2829119929684,1199.0254931551904,1173.9254945191692,1148.9283615249349,,,1179.2033352414824,1122.7018607877687,1154.95671070532,1180.9224865536512,1183.373513317915,
openchat-3.5-0106,1178.8597485061562,1226.5948560284942,1146.028618042786,1205.8577852324984,1051.149724586007,1157.958120411899,1188.157303614124,1134.1607744874873,1184.9526559657074,1194.6082963928436,1175.2220855781125,1139.501207563571,1208.0758081974486,1184.70186896905,1151.9816209008998,1199.5010449083734,1209.840438330912,1160.9469818045711,1150.3799552829582,,,1166.4035241152596,1156.1374874331973,1151.186831803042,1180.996563519167,1147.7155834935418,
openhermes-2.5-mistral-7b,1117.993789340775,1183.4377281788409,1156.4148512009208,1205.5401575036335,1039.3718418324888,,,,1178.320796002925,1193.2530854780432,1135.0728232629401,1149.1095679201737,1214.4203617338135,1185.4793828450383,1156.256915048406,1196.9410491288227,1186.6502909630035,1156.079527202115,1148.0875976200832,,,1135.6456505986516,1149.455452111143,1134.1551526328396,1173.9018936298116,,
palm-2,1070.7898300042893,1149.802106698994,1085.3541587507207,1163.8169729954998,985.5804749318323,,,,1144.1763699244743,1165.7584412188453,1097.7250150790555,1095.1333051571437,1160.6909347876285,1164.1550203910597,1119.0504896379252,1156.4597574792147,1141.680585585067,1092.8978864056112,1110.0843064885364,,,1135.5193484133247,1112.0609005999604,1089.5086451976342,1135.9906383596049,,
phi-3-medium-4k-instruct,1200.844154267424,1228.3208729962985,1149.2927027321482,1228.8167695586226,1064.2436238785217,1200.4773709582691,1189.9309290840142,1169.859685448213,1210.7033459653294,1226.9277523936612,1181.7757464963752,1134.8972304200158,1214.1677242286055,1225.952582167823,1222.770845954169,1222.3780913148935,1220.2925900856035,1171.3196642642224,1173.5011945199017,1115.5228740738728,1030.1224161652133,1187.5021991448466,1214.2280539786248,1138.3657566212614,1196.7693099331768,1192.4715625228082,1163.6867834652812
phi-3-mini-128k-instruct,1124.5357836435287,1151.5448582113204,1084.3599256283376,1161.4079763607401,955.156912251435,1092.3211215014428,1136.3272959151304,1092.4166275400075,1128.1010444638382,1150.6324365945743,1102.228579343943,1084.5775460846967,1119.6740549194665,1140.771076863059,1139.5407486432746,1134.954714157184,1140.2013473460952,1096.5721708603207,1095.3056483930582,980.5196047766151,940.9283560898407,1069.0495735047266,1137.2490761247477,1056.7400792498086,1127.9628962437805,1061.849408092556,1143.8980439690665
phi-3-mini-4k-instruct,1111.7390217082864,1184.7906323203865,1073.2450079194514,1171.0703727710843,949.609190130228,1135.6202079626362,1151.9289786365625,1109.9236621934492,1151.215296657476,1175.9118746276,1114.6156294913624,1067.999445486052,1156.1038205943914,1148.0280822883376,1153.0096175200274,1134.6042659921602,1161.9789666605243,1091.5941791668488,1109.7717784570957,999.8512066271046,971.3499147472176,1105.1690603445404,1148.9128129919227,1063.5040800740078,1127.2053299044055,1066.6201077755647,1142.7370442675306
phi-3-mini-4k-instruct-june-2024,1124.1558558525383,1194.1511342084518,1095.2761296717206,1191.0089102774903,962.7477939531259,1144.2774656019365,,1106.3910888674473,1173.432985844641,1199.6494010365398,1106.931840858017,1090.5030663366044,1155.5605224923765,1162.0382827646395,1195.1577406949782,1151.6822563440815,1179.0044250512865,1101.746465597391,1120.3257344940894,1022.8282745790416,958.1181091959911,1103.627401791361,1192.2244425006754,1097.3915447681284,1141.8948950742424,1072.7794565779093,
phi-3-small-8k-instruct,1150.0173572571923,1202.0932713255897,1132.5909801664725,1209.594795318873,1021.3355780616857,1161.4484108121421,1215.7189359140298,1147.013138918759,1186.811422934015,1211.0301813508015,1161.814654764471,1112.8687524601714,1196.381509316271,1195.0199365383298,1201.0271147367955,1204.671200522595,1197.6648095709274,1139.0840505543756,1150.0217348274086,1032.932095549929,979.1838964437713,1158.7062675438797,1191.7939064262573,1118.1939235015636,1169.9100985575287,1166.4887161277043,1178.3431422129056
phi-4,1267.544381536512,1305.6263251418013,1210.3864940502406,1270.912901462742,1156.7247774413688,1265.5294307948445,1269.5576995295773,1255.8949319472906,1277.1576490937084,1289.1520186853459,1258.020934606135,1201.6815082493015,1299.3695522741918,1265.840606918476,1277.4472975063713,1275.761783704133,1289.9166022943687,1228.1805289059976,1243.5525950898361,1193.5866697213964,1196.074401844183,1265.5408728860548,1264.3419486650844,1241.437655372264,1255.443891106099,1244.461647585153,1265.9500737555795
qwen-14b-chat,1205.2219941837006,1194.2826838373953,1100.347642405708,1151.4288782248257,989.0257506004566,,,,1139.529562245858,1150.6849968490978,1123.0501405844243,1083.6172820243387,1175.3784308394818,1136.546059278331,1137.2194003765908,1163.0941565315673,1170.4710767372571,1118.114962026344,1113.1395422200544,,,1123.3384697632591,1123.0339871058936,1094.3863908831356,1137.2644198132975,,
qwen-max-0919,1310.848383823266,1351.9881400712563,1284.6371814738798,1326.8668543866897,1257.963992246206,1298.6257187884448,1379.5371582486869,1282.4967047511618,1318.2151776625587,1329.023639150916,1307.3817001859902,1279.059210742209,1326.626770649243,1325.621312501933,1300.5507018933076,1318.8380030118778,1343.7999824137958,1305.9261429539374,1300.1600974776006,1240.9279351696193,1183.6549255601742,1325.3700434922491,1291.0235493535235,1305.4253185240468,1317.4728155430175,1309.2354940391283,1323.9500315740815
qwen-plus-0125,1376.1279296037492,1379.3806652422945,1317.0274149552633,1356.3643715516682,1308.852965299942,1370.2547088396127,,,1352.8294961791084,1367.3534769546573,1342.4867541084507,1294.0525844004162,1377.9962967031888,1381.4582186816647,1334.9738875859107,1388.7401931811983,1380.6660333905281,1320.7286086099211,1331.4852329766497,1276.6735618258535,,1362.317006331584,1324.670450151095,1353.012429329629,1345.9170811278316,1351.3345506927674,
qwen1.5-110b-chat,1279.5238742403099,1277.5359684989673,1192.521636677015,1255.6038676203466,1129.099779789111,1224.0270979369259,1230.1178428265816,1189.2193876022961,1244.581269143074,1262.4811348297326,1222.2963484246632,1190.91342786324,1270.9742761735943,1249.5150340064326,1229.9876242993141,1250.4278678933824,1259.156492817351,1216.7118587836721,1214.4478455283208,1136.5507807032623,1121.8443576358804,1225.589503271853,1220.1156915655022,1211.7125538980188,1232.973945429671,1173.1621381229488,1210.2210222850772
qwen1.5-14b-chat,1240.0629797475665,1236.910264588648,1136.3941844948818,1206.6678991421977,1065.4663124003478,1188.888965865969,1197.159959571723,1110.037640267214,1198.204614439116,1206.7828841525888,1173.350720283222,1124.0403609282027,1207.5762535821605,1193.1842623435282,1182.5783131524909,1213.0904124390395,1229.977920781745,1162.6123019458978,1163.9419104886022,1082.4293515073614,,1188.9277465020177,1165.5226092514201,1164.0264409429847,1189.750120233677,1104.0641877772832,1155.212613825952
qwen1.5-32b-chat,1265.6993841364117,1259.1515922759609,1130.7252751764365,1222.396455729262,1083.6223925244415,1218.2629165369801,1183.9453011477235,1131.1267470668233,1218.9489680943525,1233.5895198235823,1185.7890157656525,1138.8486878443769,1230.6871816868872,1223.0464793978126,1212.0567008099435,1217.914334455743,1241.164794851745,1169.8869835514226,1180.2059018513319,1099.2456814830516,1097.2716629472086,1220.5550966327066,1199.0248207656127,1191.5888584826196,1202.625421118618,1137.6922144560085,1167.156200202117
qwen1.5-4b-chat,1146.1460448214484,1128.2192307785597,1047.7938757445581,1104.6616096781445,895.205918987228,1101.3645639232968,,1000.1971831706397,1092.5707236054986,1096.6915154429473,1089.2786281656645,1045.7687268359891,1143.308872904966,1111.3614112186563,1064.3649045670252,1113.4708407480339,1117.708177188244,1073.2370503882428,1064.0558404985632,,,1074.35513548185,1083.526887842508,1053.4730416032394,1088.8539728060905,1037.8302612512537,
qwen1.5-72b-chat,1282.386067397828,1272.3449442962064,1187.2983346744418,1249.490646176571,1127.4512121877046,1230.0047810717867,1241.7853514863637,1155.6604062048,1237.522093928476,1250.0294571824152,1209.159814126011,1185.7935088875652,1262.276584001303,1249.2058031005627,1220.5253576505625,1248.1297143962074,1256.2261965914804,1211.955372367883,1207.38226364952,1132.6313588156645,1137.198823659,1232.8816617893199,1206.840431477824,1216.6005366967593,1232.0100821037913,1167.2906390275716,1183.4955036408103
qwen1.5-7b-chat,1227.407352063427,1206.9069671860557,1080.2224952271808,1161.954999610587,992.9974964603878,1143.126168031894,,,1148.42789023236,1156.3240446536026,1151.4056252940381,1084.2939763214636,1180.3567620955541,1162.5199972167704,1153.670860847614,1168.9117689657685,1179.334273260284,1111.132888413681,1120.0828495475316,,,1160.613200317274,1119.1605825898027,1111.9905826257825,1142.6041635941426,1066.069090594644,
qwen2-72b-instruct,1299.730062197602,1294.5491423140666,1222.2979983072962,1274.7034129627805,1171.2768900500946,1256.1888662142846,1257.0755224656905,1222.9612330320128,1271.6758776165389,1282.51124414491,1230.526119352884,1220.406250159182,1276.3258580907286,1281.9034570326326,1273.6262872832244,1280.573813890424,1280.8058111963019,1240.7121222680712,1238.6619328125066,1175.0028290834343,1173.024980561846,1258.1821326475565,1272.3339149321107,1242.6717569109637,1260.714332207138,1235.3807028798597,1246.865158066027
qwen2.5-72b-instruct,1322.2362165953741,1354.9324776760482,1254.3583439203835,1315.701972467973,1237.6974618120582,1293.9951195700282,1323.490754962831,1263.9927835301294,1317.3408029185243,1327.2375883015507,1300.582333654549,1244.3384914853852,1330.710581939727,1318.9513739506233,1309.0626354551434,1315.278005436222,1343.1737634157278,1281.1174153418233,1290.98470731173,1209.0020309071756,1227.791374716221,1316.725673529682,1296.209910706089,1298.913539956643,1302.328506817931,1294.6446032713925,1289.7389132227775
qwen2.5-coder-32b-instruct,1280.9400553912446,1341.2879336308943,1206.8986363367808,1285.6700770583539,1184.4310855281315,1274.8480444401803,,,1302.6820559198914,1318.6236551607744,1285.0085322536615,1186.7801570122306,1309.814074388396,1278.6649722931293,1268.3531573959115,1257.9668538868834,1319.2938306115393,1226.6081554520113,1262.5010346933013,,,1286.3008327006482,1269.4710649318517,1250.9134716744197,1269.9197835160357,1268.6000789725967,
qwen2.5-max,1398.2659405003408,1402.765764250952,1354.4090413436656,1382.3493739915825,1349.598348493354,1367.389371364266,1412.0223949058861,1351.714973993517,1385.2265083764248,1387.4915616712997,1368.8137048684134,1339.55844424846,1385.3524368233575,1389.7522260347596,1368.1726127849236,1395.494933163121,1397.6147373119854,1361.9774406258339,1356.5121310612335,1308.6568249063366,1314.2933740767571,1384.346490352459,1364.6419277727566,1372.6019620056452,1374.1481351392654,1364.5672069075454,1374.1299121564184
qwen2.5-plus-1127,1330.353773699373,1356.7678589226539,1275.017540881695,1331.749415323608,1259.803869803152,1321.953252605545,,1248.3875580560384,1326.3748197127268,1343.9282757098106,1315.2062783683964,1255.1680811591923,1324.5803030340562,1337.5962493893596,1316.7223094237931,1330.5507723406104,1345.7808814757936,1289.0437524238937,1294.9587872875077,1231.608302978695,,1308.1560860386844,1304.6259741559688,1307.1216089009345,1314.9127512391237,1296.3735045924668,
qwen3-235b-a22b,1395.2042070831392,1433.6976450998088,1323.8532319583642,1387.0029392067672,1345.1828396817116,1385.4601428078158,1373.911249945572,1378.5369493510193,1391.8478449029283,1402.7186814823276,1369.0956874929548,1324.278284877088,1364.0957642940296,1382.7731944849488,1400.6943486699886,1381.8070475361874,1416.5859177665257,1344.487425757638,1356.8351215944726,1307.1641663047358,1317.8528862198482,1378.6094032433105,1393.777620839596,1371.949802298175,1374.4120166945963,1353.1802463978365,1367.269892587972
qwen3-235b-a22b-instruct-2507,1474.5158233870366,1471.7206957561966,1381.808752591024,1429.7582013355436,1414.4190633019973,1450.1906145185278,1460.5019716781976,1425.5432619850974,1448.252188772734,1450.5039703234233,1431.8451529335748,1375.3907518579445,1431.821167925936,1444.1699904822724,1434.1635996088246,1457.1038354783434,1461.955617767266,1397.7095130129564,1415.613575112917,1377.6278048863564,1384.3732204358746,1435.3169703598087,1420.4204427207012,1437.4878221839883,1422.6364401853018,1415.2584495662427,1422.0470502443286
qwen3-235b-a22b-no-thinking,1439.2488060263142,1445.818953832191,1368.408651897777,1407.3855530141602,1385.7314689566635,1395.734807281281,1391.5980582682355,1375.4258353391442,1421.195885507268,1419.9907967110225,1413.9636241180092,1360.314381445222,1404.2101627274585,1417.1133900287452,1402.784731483132,1427.4879300758491,1438.774311142857,1378.9205179577825,1381.190066889037,1365.8380496172504,1357.648425285204,1411.7293650097909,1394.1698587613807,1410.7045250005185,1402.6454869669592,1405.1539817090058,1411.3703797924588
qwen3-235b-a22b-thinking-2507,1447.3424326055435,1442.0369439481224,1375.513219273794,1405.0623678627537,1380.742655928302,1466.5733798161473,,1397.7107014254152,1418.4876036765731,1427.7655333885805,1401.8240729679271,1352.8327077714998,1388.6582378537146,1409.8645631050974,1425.0709989850764,1431.7084197968386,1432.921159984149,1378.8240371537756,1386.8035910018234,1373.6284960815517,1348.170673123705,1402.1791704298157,1399.2361737833073,1393.8247402297093,1399.7903444557137,1401.2813999148082,1376.1738388395568
qwen3-30b-a3b,1371.7187941427394,1386.7070401520232,1285.5422849981487,1346.1629160076907,1276.1496062129918,1345.1883759880347,1368.9408487908056,1299.9905486993302,1345.6002224974295,1361.9179380883859,1330.0518484638878,1271.2322864300431,1323.1127641899818,1333.4881154411269,1367.4709649823074,1337.6089529885462,1371.4492122432068,1304.527106630028,1310.7262265974236,1247.868039212704,1267.3916890454143,1340.125768980693,1352.9512602744421,1320.9572045978925,1327.3297404830014,1305.2095144191785,1322.4038743925726
qwen3-30b-a3b-instruct-2507,1437.6686001819453,1439.864209574658,1321.8254810474562,1393.3265606052996,1359.0735309366269,1394.9795525848758,1418.9414345391644,1356.3090130751739,1407.8761975417854,1416.5380376707249,1396.7655494173268,1333.1934793671812,1380.4614746961324,1393.7606696609714,1401.4226416177698,1399.8629780458205,1429.7933658806812,1343.1812419622966,1367.0361830218023,1323.8376507709236,1311.4183908429627,1382.3494879010047,1381.926836993715,1383.308548231677,1383.0979910745828,1364.4066755368633,1385.606218423159
qwen3-32b,1365.4299223736896,1407.6437082243847,1305.5504893458406,1365.4744558235816,1307.0893925520995,1397.974495246366,,1330.9488664823916,1367.5669797681187,1381.8205580261974,1339.8601659599674,1286.3303708383896,1325.1084277882105,1378.219925231164,1425.0510873324733,1378.9534637370625,1398.5284558165822,1307.739233290802,1331.097044597821,,,1355.2768164304553,1399.0362960330772,1338.1373749893544,1347.020371076267,1327.0316988406425,
qwen3-coder-480b-a35b-instruct,1406.4541129536776,1456.500986334525,1365.3462675887954,1399.387089512363,1364.8642075372297,1379.3506232420514,1430.4033184919588,1348.5010542571642,1413.637866538027,1426.7396475004919,1392.0882226543358,1353.733020052021,1400.3224295010864,1398.0836176247412,1380.8146042446851,1412.8803165539268,1435.959145298197,1367.1887684312826,1384.0869675126958,1316.0913943582727,1322.0565691185675,1408.4235198256872,1378.466958578468,1398.8254526652056,1387.448856301902,1385.7947959392454,1377.7960015713343
qwen3-max-2025-09-23,1441.0465725042338,1474.6926878340605,1394.6689283760172,1434.4757614630894,1416.3533247399243,1417.8898421872977,,1434.984480119644,1448.4119475674274,1458.0063979626386,1421.7409165600618,1390.2257903976285,1416.9434149920778,1432.096384367848,1413.1685875658693,1436.381905094767,1463.6200530573706,1404.674739081539,1415.4940832254995,,1370.165503345979,1432.9282198864428,1430.8901611911192,1450.1053053791927,1424.439048305821,1430.9166918552846,1406.2689956147726
